runname,id,nDCG@0005,D#nDCG@0005,I-rec@0005
THUSAM-S-C-5A,0024,0.1692,0.4278,0.6667
THUSAM-S-C-5A,0025,0.2848,0.2421,0.2
THUSAM-S-C-5A,0026,0.0791,0.1479,0.2
THUSAM-S-C-5A,0027,0.5735,0.4503,0.3333
THUSAM-S-C-5A,0028,0.3336,0.4179,0.5
THUSAM-S-C-5A,0029,0.2687,0.2886,0.3333
THUSAM-S-C-5A,0030,0.1145,0.2141,0.3333
THUSAM-S-C-5A,0031,0.1568,0.4102,0.6667
THUSAM-S-C-5A,0032,0.0372,0.1452,0.25
THUSAM-S-C-5A,0033,0.2275,0.6377,1.0
THUSAM-S-C-3A,0001,0.1656,0.2838,0.4
THUSAM-S-C-3A,0002,0.1125,0.2498,0.4
THUSAM-S-C-3A,0003,0.2131,0.3056,0.4
THUSAM-S-C-3A,0004,0.101,0.3063,0.5
THUSAM-S-C-3A,0005,0.1407,0.3712,0.6
THUSAM-S-C-3A,0006,0.0766,0.2327,0.4
THUSAM-S-C-3A,0007,0.2406,0.6182,1.0
THUSAM-S-C-3A,0008,0.2564,0.3758,0.5
THUSAM-S-C-3A,0009,0.1878,0.2903,0.4
THUSAM-S-C-3A,0010,0.0262,0.1393,0.25
THUSAM-S-C-3A,0011,0.1841,0.5877,1.0
THUSAM-S-C-3A,0012,0.1798,0.3377,0.5
THUSAM-S-C-3A,0013,0.1565,0.5766,1.0
THUSAM-S-C-3A,0014,0.1319,0.4432,0.75
THUSAM-S-C-3A,0015,0.2102,0.6077,1.0
THUSAM-S-C-3A,0016,0.1348,0.2646,0.4
THUSAM-S-C-3A,0017,0.0,0.0,0.0
THUSAM-S-C-3A,0018,0.2256,0.4441,0.6667
THUSAM-S-C-3A,0019,0.1799,0.3389,0.5
THUSAM-S-C-3A,0020,0.1664,0.2823,0.4
THUSAM-S-C-3A,0021,0.249,0.4579,0.6667
THUSAM-S-C-3A,0022,0.095,0.1764,0.25
THUSAM-S-C-3A,0023,0.1411,0.5663,1.0
THUSAM-S-C-3A,0024,0.1416,0.396,0.6667
THUSAM-S-C-3A,0025,0.2848,0.2421,0.2
THUSAM-S-C-3A,0026,0.2081,0.4051,0.6
THUSAM-S-C-3A,0027,0.0819,0.3749,0.6667
THUSAM-S-C-3A,0028,0.1876,0.3428,0.5
THUSAM-S-C-3A,0029,0.233,0.2816,0.3333
THUSAM-S-C-3A,0030,0.1145,0.2141,0.3333
THUSAM-S-C-3A,0031,0.1568,0.4102,0.6667
THUSAM-S-C-3A,0032,0.1242,0.313,0.5
THUSAM-S-C-3A,0033,0.2275,0.6377,1.0
THUSAM-S-C-2A,0001,0.5235,0.5958,0.6
THUSAM-S-C-2A,0002,0.2701,0.2215,0.2
THUSAM-S-C-2A,0003,0.1608,0.271,0.4
THUSAM-S-C-2A,0004,0.0,0.0,0.0
THUSAM-S-C-2A,0005,0.3582,0.4842,0.6
THUSAM-S-C-2A,0006,0.4272,0.3821,0.4
THUSAM-S-C-2A,0007,0.1828,0.3553,0.5
THUSAM-S-C-2A,0008,0.2226,0.3583,0.5
THUSAM-S-C-2A,0009,0.2759,0.4391,0.6
THUSAM-S-C-2A,0010,0.3592,0.549,0.75
THUSAM-S-C-2A,0011,0.3681,0.5519,0.75
THUSAM-S-C-2A,0012,0.6707,0.8336,1.0
THUSAM-S-C-2A,0013,0.441,0.6945,1.0
THUSAM-S-C-2A,0014,0.1347,0.439,0.75
THUSAM-S-C-2A,0015,0.3363,0.5148,0.6667
THUSAM-S-C-2A,0016,0.3937,0.5069,0.6
THUSAM-S-C-2A,0017,0.0,0.0,0.0
THUSAM-S-C-2A,0018,0.1908,0.2607,0.3333
THUSAM-S-C-2A,0019,0.2506,0.6226,1.0
THUSAM-S-C-2A,0020,0.5413,0.5734,0.6
THUSAM-S-C-2A,0021,0.1779,0.4183,0.6667
THUSAM-S-C-2A,0022,0.0909,0.1626,0.25
THUSAM-S-C-2A,0023,0.2385,0.6181,1.0
THUSAM-S-C-2A,0024,0.2131,0.4362,0.6667
THUSAM-S-C-2A,0025,0.3461,0.2721,0.2
THUSAM-S-C-2A,0026,0.0791,0.1302,0.2
THUSAM-S-C-2A,0027,0.502,0.3984,0.3333
THUSAM-S-C-2A,0028,0.1466,0.3315,0.5
THUSAM-S-C-2A,0029,0.3192,0.3264,0.3333
THUSAM-S-C-2A,0030,0.1053,0.2112,0.3333
THUSAM-S-C-2A,0031,0.2191,0.2986,0.3333
THUSAM-S-C-2A,0032,0.0544,0.1512,0.25
THUSAM-S-C-2A,0033,0.2275,0.6377,1.0
THUSAM-S-C-1A,0001,0.5364,0.6057,0.6
THUSAM-S-C-1A,0002,0.3855,0.5003,0.6
THUSAM-S-C-1A,0003,0.4191,0.3647,0.4
THUSAM-S-C-1A,0004,0.3309,0.4159,0.5
THUSAM-S-C-1A,0005,0.375,0.4793,0.6
THUSAM-S-C-1A,0006,0.413,0.5131,0.6
THUSAM-S-C-1A,0007,0.2502,0.6381,1.0
THUSAM-S-C-1A,0008,0.2961,0.6456,1.0
THUSAM-S-C-1A,0009,0.2229,0.3214,0.4
THUSAM-S-C-1A,0010,0.4894,0.6362,0.75
THUSAM-S-C-1A,0011,0.5873,0.6889,0.75
THUSAM-S-C-1A,0012,0.4368,0.7155,1.0
THUSAM-S-C-1A,0013,0.6078,0.7011,0.75
THUSAM-S-C-1A,0014,0.155,0.4515,0.75
THUSAM-S-C-1A,0015,0.6319,0.7863,1.0
THUSAM-S-C-1A,0016,0.3877,0.3957,0.4
THUSAM-S-C-1A,0017,0.0,0.0,0.0
THUSAM-S-C-1A,0018,0.1145,0.2103,0.3333
THUSAM-S-C-1A,0019,0.4937,0.4748,0.5
THUSAM-S-C-1A,0020,0.6512,0.6188,0.6
THUSAM-S-C-1A,0021,0.3348,0.4981,0.6667
THUSAM-S-C-1A,0022,0.2209,0.4722,0.75
THUSAM-S-C-1A,0023,0.4626,0.7405,1.0
THUSAM-S-C-1A,0024,0.2868,0.4768,0.6667
THUSAM-S-C-1A,0025,0.3693,0.3217,0.2
THUSAM-S-C-1A,0026,0.2969,0.4448,0.6
THUSAM-S-C-1A,0027,0.4996,0.7716,1.0
THUSAM-S-C-1A,0028,0.3893,0.6906,1.0
THUSAM-S-C-1A,0029,0.2839,0.4883,0.6667
THUSAM-S-C-1A,0030,0.2726,0.4667,0.6667
THUSAM-S-C-1A,0031,0.2191,0.2986,0.3333
THUSAM-S-C-1A,0032,0.2381,0.3715,0.5
THUSAM-S-C-1A,0033,0.2275,0.6377,1.0
CNU-S-C-1A,0001,0.7459,0.6592,0.6
CNU-S-C-1A,0002,0.5544,0.4554,0.4
CNU-S-C-1A,0003,0.7638,0.6616,0.6
CNU-S-C-1A,0004,0.7741,0.6299,0.5
CNU-S-C-1A,0005,0.7121,0.6479,0.6
CNU-S-C-1A,0006,0.9491,0.6854,0.4
CNU-S-C-1A,0007,0.3309,0.447,0.5
CNU-S-C-1A,0008,0.3215,0.4431,0.5
CNU-S-C-1A,0009,0.3188,0.2211,0.2
CNU-S-C-1A,0010,0.5252,0.5151,0.5
CNU-S-C-1A,0011,0.8337,0.7656,0.75
CNU-S-C-1A,0012,0.2841,0.4209,0.5
CNU-S-C-1A,0013,0.8847,0.9374,1.0
CNU-S-C-1A,0014,0.8206,0.6542,0.5
CNU-S-C-1A,0015,0.7387,0.8639,1.0
CNU-S-C-1A,0016,0.5656,0.3788,0.2
CNU-S-C-1A,0017,0.0,0.0,0.0
CNU-S-C-1A,0018,0.0,0.0,0.0
CNU-S-C-1A,0019,0.7181,0.6015,0.5
CNU-S-C-1A,0020,0.8592,0.7309,0.6
CNU-S-C-1A,0021,0.0,0.0,0.0
CNU-S-C-1A,0022,0.4408,0.438,0.5
CNU-S-C-1A,0023,0.2681,0.4116,0.5
CNU-S-C-1A,0024,0.0,0.0,0.0
CNU-S-C-1A,0025,0.3693,0.3217,0.2
CNU-S-C-1A,0026,0.5868,0.5181,0.4
CNU-S-C-1A,0027,0.6339,0.6427,0.6667
CNU-S-C-1A,0028,0.8913,0.6908,0.5
CNU-S-C-1A,0029,0.0,0.0,0.0
CNU-S-C-1A,0030,0.3201,0.358,0.3333
CNU-S-C-1A,0031,0.73,0.5229,0.3333
CNU-S-C-1A,0032,0.2623,0.284,0.25
CNU-S-C-1A,0033,0.0,0.0,1.0
