runname,id,coarse,fine,ndcg
THUSAM-D-C-2B,0012,0.576,0.1639,0.135476812857
THUSAM-D-C-2B,0013,0.3761,0.4583,0.295307806335
THUSAM-D-C-2B,0014,0.143,0.0895,0.0723785950772
THUSAM-D-C-2B,0015,0.3865,0.1714,0.120665349495
THUSAM-D-C-2B,0016,0.2559,0.1411,0.105824311211
THUSAM-D-C-2B,0017,0.0,0.0,0.10886723566
THUSAM-D-C-2B,0018,0.6851,0.4803,0.376152407491
THUSAM-D-C-2B,0019,0.3613,0.2995,0.188476128637
THUSAM-D-C-2B,0020,0.4271,0.1925,0.233882012583
THUSAM-D-C-2B,0021,0.5676,0.2003,0.151903596574
THUSAM-D-C-2B,0022,0.1932,0.1911,0.161617110404
THUSAM-D-C-2B,0023,0.0,0.0,0.188996475834
THUSAM-D-C-2B,0024,0.3559,0.1709,0.217081387231
THUSAM-D-C-2B,0025,0.3302,0.2293,0.27540201541
THUSAM-D-C-2B,0026,0.7401,0.5669,0.560740135828
THUSAM-D-C-2B,0027,0.5949,0.4797,0.140394781639
THUSAM-D-C-2B,0028,0.5942,0.2622,0.258493852582
THUSAM-D-C-2B,0029,0.2695,0.0891,0.0369998330118
THUSAM-D-C-2B,0030,0.5041,0.255,0.326033847779
THUSAM-D-C-2B,0031,0.0,0.0,0.254018192621
THUSAM-D-C-2B,0032,0.4747,0.3028,0.287166508904
THUSAM-D-C-2B,0033,0,0,0.0
THUSAM-D-C-2B,0034,0,0,0.422554627244
THUSAM-D-C-2B,0035,0,0,0.467173540177
THUSAM-D-C-2B,0036,0,0,0.216913848772
THUSAM-D-C-2B,0037,0,0,0.54886469885
THUSAM-D-C-2B,0038,0,0,0.267924452132
THUSAM-D-C-2B,0039,0,0,0.322845533855
THUSAM-D-C-2B,0040,0,0,0.0997034446631
THUSAM-D-C-2B,0041,0,0,0.254495632779
THUSAM-D-C-2B,0042,0,0,0.0415329177125
THUSAM-D-C-2B,0043,0,0,0.184407686932
THUSAM-D-C-2B,0044,0,0,0.456682454435
THUSAM-D-C-2B,0045,0,0,0.402581457631
THUSAM-D-C-2B,0046,0,0,0.274884066741
THUSAM-D-C-2B,0047,0,0,0.400623553338
THUSAM-D-C-2B,0048,0,0,0.374256972721
THUSAM-D-C-2B,0049,0,0,0.432744630723
THUSAM-D-C-2B,0050,0,0,0.215602564671
TUTA1-D-C-1B,0001,0.1825,0.1096,0.60435999206
TUTA1-D-C-1B,0002,0.4365,0.3296,0.60413905005
TUTA1-D-C-1B,0003,0.7136,0.6452,0.739792565798
